name,url,description,found_by
blacktop/ipsw,https://github.com/blacktop/ipsw,iOS/macOS Research Swiss Army Knife,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
usorama/last-vt-dump,https://github.com/usorama/last-vt-dump,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Kazuki-tam/next-stage,https://github.com/Kazuki-tam/next-stage,Next-Stage is a starter template with Next.js.,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
jbabin91/tanstack-start-starter,https://github.com/jbabin91/tanstack-start-starter,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
rbeauchamp/industrial-haskell-template,https://github.com/rbeauchamp/industrial-haskell-template,"Industrial-grade Haskell project template for mission-critical systems. Features formal verification (LiquidHaskell), robust error handling, hexagonal architecture, TDD, and AI-assistant rules (Cursor)","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
sitek94/justsayit,https://github.com/sitek94/justsayit,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
KevinLinP/llm-chats,https://github.com/KevinLinP/llm-chats,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
mtstrong17/proplaintiff-ai,https://github.com/mtstrong17/proplaintiff-ai,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
plan-net/kodosumi-vibe-template,https://github.com/plan-net/kodosumi-vibe-template,A template which makes it easier to start vibe coding Agentic Services in Cursor with Kodosumi,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
bossjones/reproduce_cursor_mcp_envvar_issue,https://github.com/bossjones/reproduce_cursor_mcp_envvar_issue,Repoducing issue where .cursor/mcp.json requires you to hardcode env vars to the json file,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
yaama-tech/website,https://github.com/yaama-tech/website,Contains Yaama Tech website,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
przeprogramowani/ai-rules-builder,https://github.com/przeprogramowani/ai-rules-builder,"Generate ""Rules for AI"". Quickly ✨","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
stampchain-io/btc_stamps,https://github.com/stampchain-io/btc_stamps,Bitcoin Stamps Indexer,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
neal-zhu/sentinel,https://github.com/neal-zhu/sentinel,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc), code_search: filename:.cursorindexingignore (indexed desc), code_search: filename:.cursorindexingignore (indexed asc)"
RLAlpha49/SpotifySkipTracker,https://github.com/RLAlpha49/SpotifySkipTracker,Spotify Skip Tracker is a application made to monitor and track Spotify playback for skipped songs.,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc), code_search: filename:.cursorindexingignore (indexed desc), code_search: filename:.cursorindexingignore (indexed asc)"
sparesparrow/hard-coder,https://github.com/sparesparrow/hard-coder,AI Assistant's `Soft-Architect | Hard-Coder` instructions and knowledge. Published at [OpenAI's GPT Store](https://chatgpt.com/g/g-tPrIpayio-soft-architect-hard-coder).,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc), code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
triggerdotdev/trigger.dev,https://github.com/triggerdotdev/trigger.dev,Trigger.dev – open source background jobs and AI infrastructure,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc), issue_search: ""generated by Cursor"" (2025-03-01 to 2025-03-31), issue_search: ""Cursor suggestion"" (2024-11-01 to 2024-11-30)"
idvorkin/idvorkin.github.io,https://github.com/idvorkin/idvorkin.github.io,My static blog,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorindexingignore (indexed desc), code_search: filename:.cursorindexingignore (indexed asc)"
hyperb1iss/lightscript-workshop,https://github.com/hyperb1iss/lightscript-workshop,Modern TypeScript framework for creating SignalRGB lightscripts,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorindexingignore (indexed desc), code_search: filename:.cursorindexingignore (indexed asc)"
Daotin/create-vue3-template,https://github.com/Daotin/create-vue3-template,前端框架模板 Vite+Vue3+ElementPlus+Pinia+TailWindCSS,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorindexingignore (indexed desc), code_search: filename:.cursorindexingignore (indexed asc)"
Daotin/fe-monitor-web,https://github.com/Daotin/fe-monitor-web,前端监控大屏,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorindexingignore (indexed desc), code_search: filename:.cursorindexingignore (indexed asc)"
zgeoff/vers,https://github.com/zgeoff/vers,(very early days) browser-based idle rpg. overengineered from the ground up.,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorindexingignore (indexed desc), code_search: filename:.cursorindexingignore (indexed asc)"
Broccode/acci_nest,https://github.com/Broccode/acci_nest,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorindexingignore (indexed desc), code_search: filename:.cursorindexingignore (indexed asc)"
Prudent-Patterns/pyllments,https://github.com/Prudent-Patterns/pyllments,Workbench focusing on building complex LLM workflows and their GUIs fully in Python.,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorindexingignore (indexed desc), code_search: filename:.cursorindexingignore (indexed asc)"
bossjones/codegen-lab,https://github.com/bossjones/codegen-lab,Docs: https://bossjones.github.io/codegen-lab/codegen_lab.html Borrowing some approaches from https://harper.blog/2025/02/16/my-llm-codegen-workflow-atm/ and testing out building something simple,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorindexingignore (indexed desc), code_search: filename:.cursorindexingignore (indexed asc)"
Tecvan-fe/vercel-ai-demo,https://github.com/Tecvan-fe/vercel-ai-demo,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorindexingignore (indexed desc), code_search: filename:.cursorindexingignore (indexed asc)"
codekiln/codekiln,https://github.com/codekiln/codekiln,About page for codekiln,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorindexingignore (indexed desc), code_search: filename:.cursorindexingignore (indexed asc)"
TheDaniel418/IsopGem,https://github.com/TheDaniel418/IsopGem,Advanced Gematria App,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorindexingignore (indexed desc), code_search: filename:.cursorindexingignore (indexed asc)"
blopit/Cursor-Template-Repo,https://github.com/blopit/Cursor-Template-Repo,A collection of cursor rules templates for automated software development,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
guigeng/cursor-template,https://github.com/guigeng/cursor-template,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Maggotin/D-D-Dice,https://github.com/Maggotin/D-D-Dice,Diceroller expanded,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Sma1lboy/jd-resume-fitter,https://github.com/Sma1lboy/jd-resume-fitter,"AI-powered resume generator that helps tailor your resume to specific job descriptions. This Chrome extension analyzes job postings, extracts key requirements, and highlights your relevant skills and experiences to increase your chances of getting interviews. Originally developed as a project to help fellow students navigate the challenging job ","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
andrew-malone-cko/cursor_rules,https://github.com/andrew-malone-cko/cursor_rules,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
notmattpress/poocommerce,https://github.com/notmattpress/poocommerce,"Same shit, different toilet","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), commit_search: ""generated by Cursor"""
sunshine3414/wp_woocommerce,https://github.com/sunshine3414/wp_woocommerce,,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), commit_search: ""generated by Cursor"""
woocommerce/woocommerce,https://github.com/woocommerce/woocommerce,"A customizable, open-source ecommerce platform built on WordPress. Build any commerce solution you can imagine.","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), commit_search: ""generated by Cursor"", issue_search: ""generated by Cursor"" (2025-03-01 to 2025-03-31), issue_search: ""Cursor suggestion"" (2025-02-01 to 2025-02-28)"
instructor-ai/instructor,https://github.com/instructor-ai/instructor,structured outputs for llms ,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), issue_search: ""AI coding with Cursor"" (2025-03-01 to 2025-03-31), issue_search: ""Cursor suggestion"" (2025-03-01 to 2025-03-31)"
maybe-finance/maybe,https://github.com/maybe-finance/maybe,The OS for your personal finances,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), issue_search: ""Cursor suggestion"" (2024-05-01 to 2024-05-31)"
unkeyed/unkey,https://github.com/unkeyed/unkey,Open source API management platform,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), issue_search: ""Cursor suggestion"" (2024-09-01 to 2024-09-30), issue_search: ""Cursor suggestion"" (2024-10-01 to 2024-10-31), issue_search: ""Cursor suggestion"" (2024-12-01 to 2024-12-31), issue_search: ""Cursor suggestion"" (2025-02-01 to 2025-02-28)"
ballerine-io/ballerine,https://github.com/ballerine-io/ballerine,Open-source infrastructure and data orchestration platform for risk decisioning,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), issue_search: ""Cursor suggestion"" (2024-12-01 to 2024-12-31)"
gsinghjay/hccc-fastapi-sso,https://github.com/gsinghjay/hccc-fastapi-sso,"This project implements a production-ready FastAPI application for HCCC (Hudson County Community College), designed for extensibility and starting with user management. It follows best practices for security, maintainability, and scalability.","code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), issue_search: ""Cursor suggestion"" (2025-02-01 to 2025-02-28)"
drivly/ai,https://github.com/drivly/ai,Agentic Workflow Platform to do Business-as-Code and deliver economically valuable work through simple APIs and SDKs,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), issue_search: ""Cursor suggestion"" (2025-03-01 to 2025-03-31)"
BlueCentre/monorepo,https://github.com/BlueCentre/monorepo,Monorepo Blueprint,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), issue_search: ""Cursor suggestion"" (2025-03-01 to 2025-03-31)"
ant-design/ant-design,https://github.com/ant-design/ant-design,An enterprise-class UI design language and React UI library,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), issue_search: ""generated by Cursor"" (2023-10-01 to 2023-10-31), issue_search: ""generated by Cursor"" (2023-11-01 to 2023-11-30), issue_search: ""generated by Cursor"" (2024-10-01 to 2024-10-31), issue_search: ""generated by Cursor"" (2025-03-01 to 2025-03-31), issue_search: ""Cursor suggestion"" (2024-09-01 to 2024-09-30)"
andrewgari/starbunk-js,https://github.com/andrewgari/starbunk-js,it's a discord bot that says blu among other things,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), issue_search: ""generated by Cursor"" (2025-02-01 to 2025-02-28)"
elie222/inbox-zero,https://github.com/elie222/inbox-zero,AI personal assistant for email. Open source app to help you reach inbox zero fast.,"code_search: path:.cursor extension:mdc (indexed desc), code_search: path:.cursor extension:mdc (indexed asc), issue_search: ""generated by Cursor"" (2025-04-01 to 2025-04-30)"
merliot/hub,https://github.com/merliot/hub,Merliot Private Device Hub,"commit_search: ""Cursor suggestion"""
DonaldSimpson/github_updater,https://github.com/DonaldSimpson/github_updater,Python process to update github periodically,"commit_search: ""Cursor suggestion"""
zaeema-n/LDFArchitecture,https://github.com/zaeema-n/LDFArchitecture,,"commit_search: ""Cursor suggestion"""
yvetter438/ExpManager,https://github.com/yvetter438/ExpManager,,"commit_search: ""Cursor suggestion"""
beeniara/goal-linker,https://github.com/beeniara/goal-linker,,"commit_search: ""Cursor suggestion"""
blacksnowmartin/AstroGuide,https://github.com/blacksnowmartin/AstroGuide,,"commit_search: ""Cursor suggestion"""
jstormes/nest-mfg,https://github.com/jstormes/nest-mfg,"A structure of nesting manufacturing steps, like a family of nesting dolls","commit_search: ""Cursor suggestion"""
genius52/cpp_knowledge,https://github.com/genius52/cpp_knowledge,,"commit_search: ""Cursor suggestion"""
chrishoward-au/move-by-tag,https://github.com/chrishoward-au/move-by-tag,,"commit_search: ""Cursor suggestion"""
chrishoward-au/file-frontmatter,https://github.com/chrishoward-au/file-frontmatter,,"commit_search: ""Cursor suggestion"""
uvansh/jimbro,https://github.com/uvansh/jimbro,,"commit_search: ""Cursor suggestion"""
epuerta9/cloud-pilot,https://github.com/epuerta9/cloud-pilot,vibe and fly with your infrastructure,"commit_search: ""Cursor suggestion"""
BashirHilaly/liked-vids-scraper,https://github.com/BashirHilaly/liked-vids-scraper,,"commit_search: ""Cursor suggestion"""
Tylerlhess/EVR_DNS,https://github.com/Tylerlhess/EVR_DNS,DNS resolver that gets records from the Evrmore blockchain,"commit_search: ""Cursor suggestion"""
benjamibono/portfolio,https://github.com/benjamibono/portfolio,My Portfolio,"commit_search: ""Cursor suggestion"""
UgurDolu/db-client-api,https://github.com/UgurDolu/db-client-api,,"commit_search: ""Cursor suggestion"""
MBMB54/supermarket_scraping,https://github.com/MBMB54/supermarket_scraping,Scrapes price data from UK supermarkets,"commit_search: ""Cursor suggestion"""
rubys/showcase,https://github.com/rubys/showcase,Ballroom Dance Showcase Scheduler,"commit_search: ""Cursor suggestion"""
Won-Team-Group/kakao_export,https://github.com/Won-Team-Group/kakao_export,,"commit_search: ""Cursor suggestion"""
tellmewhy-sir/portfolio,https://github.com/tellmewhy-sir/portfolio,,"commit_search: ""Cursor suggestion"""
dipth/pludr,https://github.com/dipth/pludr,,"commit_search: ""Cursor suggestion"""
lschuyler/canadianize,https://github.com/lschuyler/canadianize,A WordPress plugin that generates posts with random Canadian content. Great for test sites.,"commit_search: ""Cursor suggestion"""
brunobrr/bdc,https://github.com/brunobrr/bdc,Check out the vignettes with detailed documentation on each module of the bdc package,"commit_search: ""Cursor suggestion"""
LaurenceSmithPersonal/SolitairePlayer,https://github.com/LaurenceSmithPersonal/SolitairePlayer,Create standard solitaire card game and ways to play it including reinforcement learning ,"commit_search: ""Cursor suggestion"""
LT-aitools/ltait-website,https://github.com/LT-aitools/ltait-website,"The Let's Talk AI Tools website, built with Lovable and Cursor, featuring illustrations from Artbreeder","commit_search: ""Cursor suggestion"""
aaronhmiller/deno-mail,https://github.com/aaronhmiller/deno-mail,,"commit_search: ""Cursor suggestion"""
momin-riyadh/add-to-cart,https://github.com/momin-riyadh/add-to-cart,,"commit_search: ""Cursor suggestion"""
wirewright/wirewright,https://github.com/wirewright/wirewright,Wirewright is a rewrite environment for self-embodied programs.,"commit_search: ""Cursor suggestion"""
Stand-With-Crypto/swc-web,https://github.com/Stand-With-Crypto/swc-web,"Stand With Crypto's codebase, open sourced for community collaboration. If you care about crypto, it's time to prove it.","commit_search: ""Cursor suggestion"""
bonfhir/campfhir,https://github.com/bonfhir/campfhir,,"commit_search: ""Cursor suggestion"""
intitni/CodeiumForXcode,https://github.com/intitni/CodeiumForXcode,,"commit_search: ""Cursor suggestion"""
hpi-swa-lab/sb-terminal,https://github.com/hpi-swa-lab/sb-terminal,,"commit_search: ""Cursor suggestion"""
Cleancodefactory/BindKraft,https://github.com/Cleancodefactory/BindKraft,"An OOP Javascript platform/framework with data binding, in-page windows and vast API aimed at WEB development that treats WEB pages as desktops running multiple apps simultaneously.","commit_search: ""Cursor suggestion"""
VisualComposer/builder,https://github.com/VisualComposer/builder,Visual Composer Website Builder is a drag and drop editor for WordPress.,"commit_search: ""Cursor suggestion"""
sgtest/megarepo,https://github.com/sgtest/megarepo,A synthetic monorepo generated from multiple source available repositories,"commit_search: ""Cursor suggestion"""
dingyouqiang1996/grafana,https://github.com/dingyouqiang1996/grafana,,"commit_search: ""Cursor suggestion"""
phoenix-elite1050/grafanaNEW,https://github.com/phoenix-elite1050/grafanaNEW,,"commit_search: ""Cursor suggestion"""
syunkitada/grafana-7517,https://github.com/syunkitada/grafana-7517,,"commit_search: ""Cursor suggestion"""
aakut1991/grafana,https://github.com/aakut1991/grafana,,"commit_search: ""Cursor suggestion"""
Scalingo/grafana-scalingo,https://github.com/Scalingo/grafana-scalingo,One click deploy for Grafana on Scalingo,"commit_search: ""Cursor suggestion"""
firebat1314/grafana,https://github.com/firebat1314/grafana,grafana汉化,"commit_search: ""Cursor suggestion"""
virtasant/co-grafana,https://github.com/virtasant/co-grafana,,"commit_search: ""Cursor suggestion"""
tigrisdata/grafana,https://github.com/tigrisdata/grafana,Grafana,"commit_search: ""Cursor suggestion"""
zhangqiang6/grafana,https://github.com/zhangqiang6/grafana,,"commit_search: ""Cursor suggestion"""
aditya-b/grafana,https://github.com/aditya-b/grafana,,"commit_search: ""Cursor suggestion"""
hari9123/Grafana_docker,https://github.com/hari9123/Grafana_docker,,"commit_search: ""Cursor suggestion"""
mariellalundvall/v9.1.0-cn,https://github.com/mariellalundvall/v9.1.0-cn,,"commit_search: ""Cursor suggestion"""
Asokkar/grafana,https://github.com/Asokkar/grafana,,"commit_search: ""Cursor suggestion"""
alifeinbits/grafana,https://github.com/alifeinbits/grafana,,"commit_search: ""Cursor suggestion"""
arunavg/plutono,https://github.com/arunavg/plutono,Fork of Plutono which is the earlier version of Grafana keeping the Apache License,"commit_search: ""Cursor suggestion"""
thingspin/grafana,https://github.com/thingspin/grafana,,"commit_search: ""Cursor suggestion"""
Uchennaokeke444/Grafana,https://github.com/Uchennaokeke444/Grafana,,"commit_search: ""Cursor suggestion"""
WangHL0927/grafana,https://github.com/WangHL0927/grafana,grafana-chinese src,"commit_search: ""Cursor suggestion"""
qq843870301/grafana,https://github.com/qq843870301/grafana,,"commit_search: ""Cursor suggestion"""
saurabhjhamb/grafana,https://github.com/saurabhjhamb/grafana,grafana copy,"commit_search: ""Cursor suggestion"""
sroman200/grafana-for-nginx-static,https://github.com/sroman200/grafana-for-nginx-static,grafana-static to nginx image using docker build --target,"commit_search: ""Cursor suggestion"""
tvarit-foggy/grafana,https://github.com/tvarit-foggy/grafana,,"commit_search: ""Cursor suggestion"""
parthrai1/grafanatest,https://github.com/parthrai1/grafanatest,,"commit_search: ""Cursor suggestion"""
thisisspenceredwards/Grafana-and-Docker,https://github.com/thisisspenceredwards/Grafana-and-Docker,Question 9,"commit_search: ""Cursor suggestion"""
yasuo0214/grafana,https://github.com/yasuo0214/grafana,,"commit_search: ""Cursor suggestion"""
aidevteam-icloudcom/grafana,https://github.com/aidevteam-icloudcom/grafana,,"commit_search: ""Cursor suggestion"""
MMurtazin/graf,https://github.com/MMurtazin/graf,,"commit_search: ""Cursor suggestion"""
gwos/grafana,https://github.com/gwos/grafana,GWOS Fork of Grafana,"commit_search: ""Cursor suggestion"""
openinsight-project/grafinsight,https://github.com/openinsight-project/grafinsight,Grafana alternatives,"commit_search: ""Cursor suggestion"""
MadMonkey4/grafana-w,https://github.com/MadMonkey4/grafana-w,,"commit_search: ""Cursor suggestion"""
KamalGalrani/grafana,https://github.com/KamalGalrani/grafana,,"commit_search: ""Cursor suggestion"""
tigergraph/grafana,https://github.com/tigergraph/grafana,,"commit_search: ""Cursor suggestion"""
anujva/grafana,https://github.com/anujva/grafana,Grafana Fork,"commit_search: ""Cursor suggestion"""
gzlqm/grafana-chinese,https://github.com/gzlqm/grafana-chinese,,"commit_search: ""Cursor suggestion"""
madeshv5543/custom-grafana,https://github.com/madeshv5543/custom-grafana,,"commit_search: ""Cursor suggestion"""
friedrichg/dashboard,https://github.com/friedrichg/dashboard,Dashboards UI tool,"commit_search: ""Cursor suggestion"""
intergral/grafana,https://github.com/intergral/grafana,Modified version of grafana/grafana used by FusionReactor,"commit_search: ""Cursor suggestion"""
cloudlinux/cm-grafana-archive,https://github.com/cloudlinux/cm-grafana-archive,,"commit_search: ""Cursor suggestion"""
H3c-t0r/grafna,https://github.com/H3c-t0r/grafna,,"commit_search: ""Cursor suggestion"""
qqllyy79/grafana--,https://github.com/qqllyy79/grafana--,,"commit_search: ""Cursor suggestion"""
Amann1965/mygrafana,https://github.com/Amann1965/mygrafana,,"commit_search: ""Cursor suggestion"""
alces-software/flight-cluster-trends,https://github.com/alces-software/flight-cluster-trends,,"commit_search: ""Cursor suggestion"""
CarolineMarshel/grafana1,https://github.com/CarolineMarshel/grafana1,,"commit_search: ""Cursor suggestion"""
frankcgq105/chengrafana,https://github.com/frankcgq105/chengrafana,,"commit_search: ""Cursor suggestion"""
bmtsys/grafana,https://github.com/bmtsys/grafana,test,"commit_search: ""Cursor suggestion"""
dev2019zheng/grafana-caz,https://github.com/dev2019zheng/grafana-caz,,"commit_search: ""Cursor suggestion"""
iduwei/grafana,https://github.com/iduwei/grafana,,"commit_search: ""Cursor suggestion"""
maskfdd/grafana,https://github.com/maskfdd/grafana,,"commit_search: ""Cursor suggestion"""
pamarquez/grafana,https://github.com/pamarquez/grafana,,"commit_search: ""Cursor suggestion"""
xbl3/grafana_grafana,https://github.com/xbl3/grafana_grafana,,"commit_search: ""Cursor suggestion"""
ElmaticXenon/Xenon-Grafana,https://github.com/ElmaticXenon/Xenon-Grafana,,"commit_search: ""Cursor suggestion"""
credativ/plutono,https://github.com/credativ/plutono,Fork of Grafana keeping the Apache License,"commit_search: ""Cursor suggestion"""
wangjc0216/grafana-hanhua,https://github.com/wangjc0216/grafana-hanhua,,"commit_search: ""Cursor suggestion"""
clming/grafana,https://github.com/clming/grafana,,"commit_search: ""Cursor suggestion"""
lonycell/grafana.v7,https://github.com/lonycell/grafana.v7,,"commit_search: ""Cursor suggestion"""
MarxKrontalPartner/grafana,https://github.com/MarxKrontalPartner/grafana,visualization framework for measurements ,"commit_search: ""Cursor suggestion"""
thumbtack/grafana,https://github.com/thumbtack/grafana,"The open and composable observability and data visualization platform. Visualize metrics, logs, and traces from multiple sources like Prometheus, Loki, Elasticsearch, InfluxDB, Postgres and many more. ","commit_search: ""Cursor suggestion"""
jaga-devops/grafana1,https://github.com/jaga-devops/grafana1,https://github.com/grafana/grafana.git,"commit_search: ""Cursor suggestion"""
adityamillind98/grafana,https://github.com/adityamillind98/grafana,,"commit_search: ""Cursor suggestion"""
gn1484/grafana,https://github.com/gn1484/grafana,,"commit_search: ""Cursor suggestion"""
brintha-rajendran/Forexample,https://github.com/brintha-rajendran/Forexample,,"commit_search: ""Cursor suggestion"""
Zeeve-App/zeeve-grafana,https://github.com/Zeeve-App/zeeve-grafana,Zeeve Grafana,"commit_search: ""Cursor suggestion"""
yuraxdrumz/grafana-auth-proxy-multi-org,https://github.com/yuraxdrumz/grafana-auth-proxy-multi-org,This project was forked from grafana latest and organization support was added to the auth proxy module to allow users to be associated with existing orgs on the fly,"commit_search: ""Cursor suggestion"""
mohan-mac/grafana_demo,https://github.com/mohan-mac/grafana_demo,grafana demo,"commit_search: ""Cursor suggestion"""
srk810/grafana,https://github.com/srk810/grafana,,"commit_search: ""Cursor suggestion"""
craftmetrics/grafana,https://github.com/craftmetrics/grafana,Craft Metrics fork of Grafana,"commit_search: ""Cursor suggestion"""
IBM/Grafana-zos,https://github.com/IBM/Grafana-zos,z/OS Port of Grafana,"commit_search: ""Cursor suggestion"""
betagouv/pc-dashboard,https://github.com/betagouv/pc-dashboard,,"commit_search: ""Cursor suggestion"""
super-rubbish/grafana,https://github.com/super-rubbish/grafana,,"commit_search: ""Cursor suggestion"""
hari5358/grafana_latest,https://github.com/hari5358/grafana_latest,,"commit_search: ""Cursor suggestion"""
ChinaShrimp/grafana-share-6.7.x,https://github.com/ChinaShrimp/grafana-share-6.7.x,,"commit_search: ""Cursor suggestion"""
ericzzhou/grafana-chinese,https://github.com/ericzzhou/grafana-chinese,grafana-chinese  Grafana 的中文汉化版，定时和官方仓库保持同步。承诺绝不添加除了语言之外的东西,"commit_search: ""Cursor suggestion"""
trisoheartrun/slicer,https://github.com/trisoheartrun/slicer,,"commit_search: ""Cursor suggestion"""
idl-asad/grafana,https://github.com/idl-asad/grafana,Customized grafana portal.,"commit_search: ""Cursor suggestion"""
jhlatha/grafana,https://github.com/jhlatha/grafana,,"commit_search: ""Cursor suggestion"""
Mahananda-Kawale/thynkcloud,https://github.com/Mahananda-Kawale/thynkcloud,,"commit_search: ""Cursor suggestion"""
De30/grafana,https://github.com/De30/grafana,,"commit_search: ""Cursor suggestion"""
open-beagle/grafana,https://github.com/open-beagle/grafana,https://github.com/grafana/grafana,"commit_search: ""Cursor suggestion"""
Murfing/grafana-custom,https://github.com/Murfing/grafana-custom,,"commit_search: ""Cursor suggestion"""
Develiot/stem_grafana,https://github.com/Develiot/stem_grafana,,"commit_search: ""Cursor suggestion"""
vishwajitmankar/Grafana6.4,https://github.com/vishwajitmankar/Grafana6.4,,"commit_search: ""Cursor suggestion"""
rohan-flutterint/grafana,https://github.com/rohan-flutterint/grafana,,"commit_search: ""Cursor suggestion"""
